전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
유학대학,유학.동양학과,전공일반,COS2048-01,동아시아인문학과한국철학,강경현,월12:00-13:15【31609】수13:30-14:45【31609】,3,14,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 오프라인으로 진행되는 혁신수업(문제해결유형)"
유학대학,유학.동양학과,전공일반,COS2050-01,젠더의관점으로보는동아시아철학,김세서리아,월16:30-17:45【31503】수15:00-16:15【31503】,3,19,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
유학대학,유학.동양학과,전공일반,COS2054-01,현대과학과동양철학의만남,길훈섭,화15:00-16:15【31603】목16:30-17:45【31603】,3,26,0,오프라인
유학대학,유학.동양학과,전공일반,COS3051-01,유가정치사상,조경란,목09:00-10:15【31707】목10:30-11:45【31707】,3,20,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
유학대학,유학.동양학과,전공일반,COS3055-01,한국미학사,이주은,화16:30-17:45【31605】목15:00-16:15【31605】,3,19,0,"온-오프[오프라인+강의저장,Real Time Streaming], 수강변경기간종료 후 수강인원 70명 미만일 시 온-오프 하이브리드로 변경"
유학대학,유학.동양학과,전공일반,COS3058-01,영상으로보는동아시아사상,김결,수18:00-19:15【31311】수19:30-20:45【31311】,3,7,0,오프라인
유학대학,유학.동양학과,전공핵심,COS3083-01,선진제자담론,윤석민,화09:00-10:15【31311】화10:30-11:45【31311】,3,21,0,오프라인
유학대학,유학.동양학과,전공일반,COS3087-01,유교문화리모델링과정,김준태,월13:30-14:45【31507】수12:00-13:15【31507】,3,19,0,오프라인
유학대학,유학.동양학과,전공일반,COS3093-01,AI시대의인간과생명윤리,유용빈,월12:00-13:15【31708】수13:30-14:45【31708】,3,19,0,오프라인
유학대학,유학.동양학과,전공핵심,COS3095-01,도가와불교철학,나우권,화12:00-13:15【31706】목13:30-14:45【31706】,3,45,0,오프라인
유학대학,유학.동양학과,전공일반,COS3096-01,선진유가철학,김동민,목18:00-19:15【31706】목19:30-20:45【31706】,3,12,0,온-오프[오프라인+강의저장]
유학대학,유학.동양학과,전공일반,COS3098-01,한국근대사상,김은영,화12:00-13:15【31708】목13:30-14:45【31708】,3,27,0,오프라인
유학대학,유학.동양학과,전공일반,COS3108-01,현대사회와예의정신,정병섭,월09:00-10:15【31609】월10:30-11:45【31609】,3,24,0,오프라인
유학대학,유학.동양학과,전공일반,COS3109-01,인권유학,신정근,화16:30-17:45【31406】목15:00-16:15【31406】,3,12,0,오프라인
유학대학,유학.동양학과,전공일반,COS3050-01,동양의심학,홍린,화13:30-14:45【31603】목12:00-13:15【31603】,3,19,0,오프라인
유학대학,유학.동양학과,전공/전공일반,COS2047-01,디지털방법론으로보는한국문화와철학,박소정,수09:00-10:15【31507】수10:30-11:45【31507】,3,24,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
유학대학,유학.동양학과,전공일반,COS3097-01,중국근대사상,이재규,화15:00-16:15【31608】목16:30-17:45【31608】,3,6,0,오프라인
유학대학,유학.동양학과,전공일반,COS3110-01,졸업논문세미나,백영선,화14:00-14:50【31706】,1,11,0,오프라인
