전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
경제대학,글로벌경제학과,전공일반,GEC3401-01,Public Economics,이동원,화12:00-13:15【9B118】목13:30-14:45【9B118】,3,50,0,"국제어수업, 오프라인, Exchange students cannot apply"
경제대학,글로벌경제학과,전공일반,GEC3407-01,Health Economics,이진형,화09:00-10:15【31404】화10:30-11:45【31404】,3,2,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,글로벌경제학과,전공일반,GEC3414-01,Introduction to Data Science for Economics and Business,티모시캄,월15:00-16:15【9B118】수16:30-17:45【9B118】,3,17,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
경제대학,글로벌경제학과,전공일반,GEC3415-01,Digital Payment Methods and Platform Economy,이승덕,화13:30-14:45【9B118】목12:00-13:15【9B118】,3,44,0,오프라인
경제대학,글로벌경제학과,전공일반,GEC3416-01,Risk and Portfolio Management,한철우,수09:00-10:15【9B118】수10:30-11:45【9B118】,3,7,0,"국제어수업, 오프라인"
경제대학,글로벌경제학과,전공일반,ECO3011-03,금융정책,전용일,화15:00-16:15【31704】목16:30-17:45【31704】,3,43,0,온-오프[오프라인+강의저장]
공과대학,마이크로시스템기술전공,전공핵심,CHY2005-41,물리화학2,김영독,화10:30-11:45【330126】목09:00-10:15【330126】,3,76,0,오프라인
공과대학,마이크로시스템기술전공,전공일반,CHY3002-41,진공과표면과학,김영독,화13:30-14:45【330126】목12:00-13:15【330126】,3,49,0,오프라인
공과대학,마이크로시스템기술전공,전공일반,EAM2011-41,신소재프로세스공학,주진호,월12:00-13:15【26311】수13:30-14:45【26311】,3,55,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,마이크로시스템기술전공,전공일반,EAM2011-43,신소재프로세스공학,하마드코티바,월09:00-10:15【26108】수10:30-11:45【26108】,3,55,0,"국제어수업, 오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공일반,EAM3049-41,반도체공정,강주훈,월15:00-16:15【26311】수16:30-17:45【26311】,3,47,0,"국제어수업, 오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공일반,EAM3049-42,반도체공정,김형섭,화12:00-13:15【26311】목13:30-14:45【26311】,3,49,0,"오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공일반,EAM3049-43,반도체공정,이내응,월10:30-11:45【26502】수09:00-10:15【26502】,3,45,0,"오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공핵심,EME2007-41,열역학,권오채,월12:00-13:15【22312】수13:30-14:45【22312】,3,36,0,"오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공핵심,EME2008-41,유체역학,고한서,화09:00-10:15【22312】목10:30-11:45【22312】,3,42,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,마이크로시스템기술전공,전공핵심,EME2008-43,유체역학,고한서,화15:00-16:15【22301】목16:30-17:45【22301】,3,48,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,마이크로시스템기술전공,전공핵심,EME2008-44,유체역학,이진기,화15:00-16:15【22310】목16:30-17:45【22310】,3,44,0,"국제어수업, 오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공핵심,EME2012-41,고체역학,정형모,월13:30-14:45【22312】수12:00-13:15【22312】,3,44,0,"오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공일반,ERC3011-41,산학융합캡스톤디자인,이준영,금18:00-19:15【23217】금19:30-20:45【23217】,3,48,0,"강의저장수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,마이크로시스템기술전공,전공일반,EAM2011-42,신소재프로세스공학,정승부,화12:00-13:15【26108】목13:30-14:45【26108】,3,21,0,"오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공일반,ERC3010-41,지식재산창업전략,이인구,화09:00-10:15【21514】화10:30-11:45【21514】,3,37,0,"오프라인, ABEEK"
공과대학,마이크로시스템기술전공,전공일반,ERC3012-41,특허아이디어검색과활용,이동근,화15:00-16:15【26509】목16:30-17:45【26509】,3,66,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,전공(대학원),DES4001-01,융합캡스톤디자인,이한승,월18:00-19:15【61413】월19:30-20:45【61413】,3,5,0,오프라인
공과대학,사회환경시스템공학과,전공일반,CHS2008-I1,[도전학기] 4차산업혁명과창업비즈니스,김경환,【iCampus 수업】,1,17,0,"중대형온라인강의, [도전학기]"
공과대학,사회환경시스템공학과,전공일반,ERC3011-41,산학융합캡스톤디자인,이준영,금18:00-19:15【23217】금19:30-20:45【23217】,3,48,0,"강의저장수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,사회환경시스템공학과,전공일반,ADD2006-41,서양건축사,이현정,목09:00-10:15【26308】목10:30-11:45【26308】,3,54,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,전공핵심,ADD3009-41,건축법규,신중진,화09:00-10:15【26310】화10:30-11:45【26310】,3,57,0,"온-오프[오프라인+강의저장,Real Time Streaming], ABEEK"
공과대학,사회환경시스템공학과,전공일반,ADD3025-41,건축설비,민준기,화09:00-10:15【23219】화10:30-11:45【23219】,3,35,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,사회환경시스템공학과,전공핵심,CAL2002-42,구조역학,이정윤,화09:00-10:15【23217】목10:30-11:45【23217】,3,87,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL2005-41,건축시공및재료2,권순욱,월10:30-11:45【22301】수09:00-10:15【22301】,3,40,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,전공핵심,CAL2006-41,건설관리,배학근,목09:00-10:15【26307】목10:30-11:45【26307】,3,37,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL2008-41,건축환경공학2,송두삼,월09:00-10:15【26307】수10:30-11:45【26307】,3,37,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,사회환경시스템공학과,실험실습,CAL2009-43,건축공학설계1,윤성민,화18:00-18:50【21514】화19:00-19:50【21514】화20:00-20:50【21514】목18:00-18:50【21514】목19:00-19:50【21514】목20:00-20:50【21514】,3,23,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공핵심,CAL2016-41,기초유체역학,이정열,화13:30-14:45【26305】목12:00-13:15【26305】,3,37,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL2019-41,응용토질역학,김낙경,월09:00-10:15【26217A】수10:30-11:45【26217A】,3,16,0,"국제어수업, 오프라인, ABEEK"
공과대학,사회환경시스템공학과,실험실습,CAL2021-41,응용측량정보학,김광배,월15:00-15:50【26508】월16:00-16:50【26508】월17:00-17:50【26508】금18:00-18:50【26508】금19:00-19:50【26508】금20:00-20:50【26508】,3,10,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공핵심,CAL2022-41,스마트도시인프라개론,박승희,금12:00-13:15【26217A】금13:30-14:45【26217A】,3,38,0,"온-오프[오프라인+Real Time Streaming], ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL2041-41,환경토양학,하유미,화12:00-13:15【61301A】목13:30-14:45【61301A】,3,9,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
공과대학,사회환경시스템공학과,전공일반,CAL2044-41,동아시아조경문화사,김묘정,화09:00-10:15【61301A】화10:30-11:45【61301A】,3,11,0,온-오프[오프라인+강의저장]
공과대학,사회환경시스템공학과,전공핵심,CAL2075-41,공학확률,심성한,화15:00-16:15【26305】목16:30-17:45【26305】,3,31,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3001-41,철근콘크리트구조2,김진구,월13:30-14:45【22301】수12:00-13:15【22301】,3,22,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,실험실습,CAL3003-41,건설재료및실습,이광명,화15:00-15:50【26512】화16:00-16:50【26512】화17:00-17:50【26512】목15:00-15:50【26512】목16:00-16:50【26512】목17:00-17:50【26512】,3,36,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3011-41,건설공법,권순욱,월15:00-16:15【26307】수16:30-17:45【26307】,3,23,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,실험실습,CAL3015-42,건축공학설계2,김영돈,월18:00-18:50【26502】월19:00-19:50【26502】월20:00-20:50【26502】수18:00-18:50【26502】수19:00-19:50【26502】수20:00-20:50【26502】,3,9,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,실험실습,CAL3015-43,건축공학설계2,김진구,월18:00-18:50【26307】월19:00-19:50【26307】월20:00-20:50【26307】수18:00-18:50【26307】수19:00-19:50【26307】수20:00-20:50【26307】,3,26,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3072-41,건설계측신호및시스템,박승희,화09:00-10:15【26217A】화10:30-11:45【26217A】,3,16,0,"온-오프[오프라인+Real Time Streaming], ABEEK"
공과대학,사회환경시스템공학과,실험실습,CAL3086-41,글로벌환경원격탐사,최민하,목09:00-09:50【26223】목10:00-10:50【26223】목11:00-11:50【26223】금15:00-15:50【22402】금16:00-16:50【22402】금17:00-17:50【22402】,3,9,0,"국제어수업, 오프라인, ABEEK"
공과대학,사회환경시스템공학과,실험실습,CAL3090-41,사회기반시스템종합설계,이광명,금09:00-09:50【26305】금10:00-10:50【26305】금11:00-11:50【26305】금12:00-12:50【26305】금13:00-13:50【26305】금14:00-14:50【26305】,3,13,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3091-41,건설환경현장실습1B,최민하,미지정,2,0,0,"온-오프[오프라인+강의저장,Real Time Streaming], ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3092-41,건설환경현장실습2B,최민하,미지정,3,1,0,"온-오프[오프라인+강의저장,Real Time Streaming], ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3095-41,RC구조물설계,박종호,월13:30-14:45【26217A】수12:00-13:15【26217A】,3,10,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,전공핵심,CAL3114-41,조경재료및시공기초,홍태식,월18:00-19:15【61301A】월19:30-20:45【61301A】,3,10,0,오프라인
공과대학,사회환경시스템공학과,전공일반,CAL3119-41,조경화훼식물학,하유미,월09:00-10:15【61301A】월10:30-11:45【61301A】,3,14,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
공과대학,사회환경시스템공학과,전공(대학원),ECA4704-41,미량유해물질대응기술,김형수,목15:00-16:15【26117】목16:30-17:45【26117】,3,4,0,오프라인
공과대학,사회환경시스템공학과,전공일반,EME3028-41,응용고체역학,최덕현,월09:00-10:15【22310】수10:30-11:45【22310】,3,24,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,사회환경시스템공학과,전공일반,EME3028-42,응용고체역학,최덕현,월10:30-11:45【22310】수09:00-10:15【22310】,3,25,0,"국제어수업, 오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,ERC2007-41,공학수치해석,전경수,목09:00-10:15【26507】목10:30-11:45【26507】,3,33,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,전공일반,ERC2007-43,공학수치해석,자비단,화13:30-14:45【26513】목12:00-13:15【26513】,3,44,0,"국제어수업, 오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CHS2001-I1,[도전학기] 스마트폰이낳은신인류포노사피엔스,최재붕,【iCampus 수업】,1,94,0,"중대형온라인강의, [도전학기]"
공과대학,사회환경시스템공학과,전공일반,CHS2003-I1,[도전학기] 빅데이터와인공지능을활용한시스템강건설계,이상원,【iCampus 수업】,2,139,0,"중대형온라인강의, [도전학기]"
공과대학,사회환경시스템공학과,실험실습,CAL2009-42,건축공학설계1,신재도,화18:00-18:50【26502】화19:00-19:50【26502】화20:00-20:50【26502】목18:00-18:50【26502】목19:00-19:50【26502】목20:00-20:50【26502】,3,26,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3020-41,건축공학현장실습1B,심성한,미지정,2,1,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3021-41,건축공학현장실습2A,심성한,미지정,3,1,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공핵심,CAL3035-41,첨단건설IT,조상우,수09:00-10:15【22319】수10:30-11:45【22319】,3,43,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공핵심,CAL3115-41,경관생태학,김민경,목09:00-10:15【61301A】목10:30-11:45【61301A】,3,7,0,오프라인
공과대학,사회환경시스템공학과,전공(대학원),DES4001-02,융합캡스톤디자인,변혁,화18:00-19:15【61413】화19:30-20:45【61413】,3,8,0,오프라인
공과대학,사회환경시스템공학과,전공일반,ERC3001-01,글로벌캡스톤디자인,예민희,금15:00-16:15【61413】금16:30-17:45【61413】,3,12,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, *디자인학과/의상학과 선발 학생 대상 직권신청 과목"
공과대학,사회환경시스템공학과,전공일반,ERC3001-41,글로벌캡스톤디자인,정태명,화15:00-16:15【85529】목16:30-17:45【85529】,3,12,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,ERC3010-41,지식재산창업전략,이인구,화09:00-10:15【21514】화10:30-11:45【21514】,3,37,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,ERC3012-41,특허아이디어검색과활용,이동근,화15:00-16:15【26509】목16:30-17:45【26509】,3,66,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,사회환경시스템공학과,실험실습,ADD3028-41,건축설계현장실습2A,,미지정,3,0,0,ABEEK
공과대학,사회환경시스템공학과,실험실습,ADD3029-41,건축설계현장실습2B,,미지정,3,1,0,
공과대학,사회환경시스템공학과,전공일반,CAL2055-41,공간디자인,정주영,금15:00-16:15【61301B】금16:30-17:45【61301B】,3,6,0,오프라인
공과대학,사회환경시스템공학과,전공핵심,CAL2076-41,공원및오픈스페이스설계,최혜영,수09:00-10:15【61209】수10:30-11:45【61209】,3,6,0,"국제어수업, 오프라인"
공과대학,사회환경시스템공학과,전공일반,CAL3032-41,건축환경계획및실습,송두삼,화18:00-18:50【22402】화19:00-19:50【22402】화20:00-20:50【22402】목18:00-18:50【22402】목19:00-19:50【22402】목20:00-20:50【22402】,3,13,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,CAL3102-41,조경현장실습2,최혜영,미지정,4,0,0,오프라인
공과대학,사회환경시스템공학과,전공일반,CAL3122-41,조경현장실습1,최혜영,미지정,3,0,0,오프라인
공과대학,사회환경시스템공학과,전공일반,COV3028-41,발명가를위한실천적특허법,정차호,월09:00-10:15【23217】월10:30-11:45【23217】,3,42,0,"오프라인, 비전공TO 15명 1차증원예정. 8.29.(월)08:00~ 수강신청가능"
공과대학,사회환경시스템공학과,전공(대학원),ECA4701-41,토질역학특론,유충식,화09:00-10:15【26512】화10:30-11:45【26512】,3,2,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
공과대학,사회환경시스템공학과,전공일반,ERC2008-41,기술경영개론,조근태,금15:00-16:15【26421】금16:30-17:45【26421】,3,61,0,"오프라인, ABEEK"
공과대학,사회환경시스템공학과,전공일반,ERC2008-42,기술경영개론,이지훈,월09:00-10:15【22319】월10:30-11:45【22319】,3,87,0,"온라인[사전제작], ABEEK"
공과대학,사회환경시스템공학과,전공일반,ERC2008-43,기술경영개론,이지훈,수09:00-10:15【26223】수10:30-11:45【26223】,3,76,0,"온라인[사전제작], ABEEK"
공과대학,건축학과,전공일반,CHS2008-I1,[도전학기] 4차산업혁명과창업비즈니스,김경환,【iCampus 수업】,1,17,0,"중대형온라인강의, [도전학기]"
공과대학,건축학과,전공(대학원),CHS7004-I1,[도전학기] Python활용인문사회과학논문쓰기,한옥영,【iCampus 수업】,3,95,0,"중대형온라인강의, [도전학기] 학사과정생은 전공인정학과 여부 관계없이 전공TO로 수강신청됨"
공과대학,건축학과,전공일반,ERC3011-41,산학융합캡스톤디자인,이준영,금18:00-19:15【23217】금19:30-20:45【23217】,3,48,0,"강의저장수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,건축학과,전공일반,ADD2006-41,서양건축사,이현정,목09:00-10:15【26308】목10:30-11:45【26308】,3,54,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,건축학과,전공핵심,ADD3009-41,건축법규,신중진,화09:00-10:15【26310】화10:30-11:45【26310】,3,57,0,"온-오프[오프라인+강의저장,Real Time Streaming], ABEEK"
공과대학,건축학과,전공일반,ADD3025-41,건축설비,민준기,화09:00-10:15【23219】화10:30-11:45【23219】,3,35,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,건축학과,전공핵심,CAL2006-41,건설관리,배학근,목09:00-10:15【26307】목10:30-11:45【26307】,3,37,0,"오프라인, ABEEK"
공과대학,건축학과,전공일반,CAL2008-41,건축환경공학2,송두삼,월09:00-10:15【26307】수10:30-11:45【26307】,3,37,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
공과대학,건축학과,전공일반,CAL2041-41,환경토양학,하유미,화12:00-13:15【61301A】목13:30-14:45【61301A】,3,9,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
공과대학,건축학과,전공일반,CAL2044-41,동아시아조경문화사,김묘정,화09:00-10:15【61301A】화10:30-11:45【61301A】,3,11,0,온-오프[오프라인+강의저장]
공과대학,건축학과,전공일반,ERC2007-41,공학수치해석,전경수,목09:00-10:15【26507】목10:30-11:45【26507】,3,33,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,건축학과,전공일반,ERC2007-43,공학수치해석,자비단,화13:30-14:45【26513】목12:00-13:15【26513】,3,44,0,"국제어수업, 오프라인, ABEEK"
공과대학,건축학과,전공일반,CHS2001-I1,[도전학기] 스마트폰이낳은신인류포노사피엔스,최재붕,【iCampus 수업】,1,94,0,"중대형온라인강의, [도전학기]"
공과대학,건축학과,전공일반,CHS2003-I1,[도전학기] 빅데이터와인공지능을활용한시스템강건설계,이상원,【iCampus 수업】,2,139,0,"중대형온라인강의, [도전학기]"
공과대학,건축학과,전공일반,CHS2015-01,[도전학기] 인공지능기반뇌과학융합기술,남창수,월10:00-10:50【32210】월11:00-11:50【32210】월12:00-12:50【32210】수10:00-10:50【32210】수11:00-11:50【32210】수12:00-12:50【32210】,3,0,0,"온-오프[오프라인+Real Time Streaming], [도전학기]"
공과대학,건축학과,전공핵심,ADD2003-41,기본설계2,김지엽,수10:30-11:45【22526】수12:00-13:15【22526】수13:30-14:45【22526】수15:00-16:15【22526】,3,19,0,오프라인
공과대학,건축학과,전공핵심,ADD2003-42,기본설계2,김성아,수10:30-11:45【22525】수12:00-13:15【22525】수13:30-14:45【22525】수15:00-16:15【22525】,3,6,0,"국제어수업, 오프라인"
공과대학,건축학과,전공핵심,ADD2003-43,기본설계2,안재석,수10:30-11:45【22528】수12:00-13:15【22528】수13:30-14:45【22528】수15:00-16:15【22528】,3,12,0,오프라인
공과대학,건축학과,전공핵심,ADD2003-44,기본설계2,김세영,수10:30-11:45【22527】수12:00-13:15【22527】수13:30-14:45【22527】수15:00-16:15【22527】,3,4,0,오프라인
공과대학,건축학과,전공핵심,ADD2003-45,기본설계2,주순탁,수10:30-11:45【22530】수12:00-13:15【22530】수13:30-14:45【22530】수15:00-16:15【22530】,3,10,0,"국제어수업, 오프라인"
공과대학,건축학과,전공핵심,ADD2007-41,건축설계스튜디오2,권문성,화13:30-14:45【22526】화15:00-16:15【22526】화16:30-17:45【22526】화18:00-19:10【22526】금13:30-14:45【22526】금15:00-16:15【22526】금16:30-17:45【22526】금18:00-19:10【22526】,6,7,0,오프라인
공과대학,건축학과,전공핵심,ADD2007-42,건축설계스튜디오2,변승용,화13:30-14:45【22525】화15:00-16:15【22525】화16:30-17:45【22525】화18:00-19:10【22525】금13:30-14:45【22525】금15:00-16:15【22525】금16:30-17:45【22525】금18:00-19:10【22525】,6,16,0,오프라인
공과대학,건축학과,전공핵심,ADD2007-44,건축설계스튜디오2,김유리,화13:30-14:45【22528】화15:00-16:15【22528】화16:30-17:45【22528】화18:00-19:10【22528】금13:30-14:45【22528】금15:00-16:15【22528】금16:30-17:45【22528】금18:00-19:10【22528】,6,8,0,오프라인
공과대학,건축학과,전공일반,ADD2015-41,단지계획,서주옥,금09:00-10:15【22110】금10:30-11:45【22110】,3,35,0,오프라인
공과대학,건축학과,전공일반,ADD2030-41,건축시공관리,박영환,수18:00-19:15【22410】수19:30-20:45【22410】,3,48,0,오프라인
공과대학,건축학과,전공핵심,ADD2033-41,건축종합설계스튜디오4,이중원,월13:30-14:45【22526】월15:00-16:15【22526】월16:30-17:45【22526】월18:00-19:10【22526】목13:30-14:45【22526】목15:00-16:15【22526】목16:30-17:45【22526】목18:00-19:10【22526】,6,11,0,"국제어수업, 오프라인"
공과대학,건축학과,전공핵심,ADD2033-42,건축종합설계스튜디오4,토스텐슛제,월13:30-14:45【22407】월15:00-16:15【22407】월16:30-17:45【22407】월18:00-19:10【22407】목13:30-14:45【22407】목15:00-16:15【22407】목16:30-17:45【22407】목18:00-19:10【22407】,6,10,0,"국제어수업, 오프라인"
공과대학,건축학과,전공핵심,ADD2033-43,건축종합설계스튜디오4,추소연,월13:30-14:45【22525】월15:00-16:15【22525】월16:30-17:45【22525】월18:00-19:10【22525】목13:30-14:45【22525】목15:00-16:15【22525】목16:30-17:45【22525】목18:00-19:10【22525】,6,6,0,"국제어수업, 오프라인"
공과대학,건축학과,전공핵심,ADD2033-44,건축종합설계스튜디오4,이원석,월13:30-14:45【22528】월15:00-16:15【22528】월16:30-17:45【22528】월18:00-19:10【22528】목13:30-14:45【22528】목15:00-16:15【22528】목16:30-17:45【22528】목18:00-19:10【22528】,6,9,0,"국제어수업, 오프라인"
공과대학,건축학과,전공일반,ADD3005-41,주거론,신중진,화18:00-19:15【27515】화19:30-20:45【27515】,3,15,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
공과대학,건축학과,전공일반,ADD3014-41,환경친화건축,토스텐슛제,수09:00-10:15【23219】수10:30-11:45【23219】,3,35,0,"국제어수업, 온-오프[오프라인+강의저장]"
공과대학,건축학과,전공핵심,ADD3016-42,건축설계스튜디오8,김우영,월13:30-14:45【22501】월15:00-16:15【22501】월16:30-17:45【22501】월18:00-19:10【22501】목13:30-14:45【22501】목15:00-16:15【22501】목16:30-17:45【22501】목18:00-19:10【22501】,6,9,0,오프라인
공과대학,건축학과,전공핵심,ADD3016-43,건축설계스튜디오8,정관택,월13:30-14:45【22529】월15:00-16:15【22529】월16:30-17:45【22529】월18:00-19:10【22529】목13:30-14:45【22529】목15:00-16:15【22529】목16:30-17:45【22529】목18:00-19:10【22529】,6,6,0,오프라인
공과대학,건축학과,전공핵심,ADD3016-45,건축설계스튜디오8,전이서,월13:30-14:45【22531】월15:00-16:15【22531】월16:30-17:45【22531】월18:00-19:10【22531】목13:30-14:45【22531】목15:00-16:15【22531】목16:30-17:45【22531】목18:00-19:10【22531】,6,8,0,오프라인
공과대학,건축학과,전공일반,ADD3042-41,건축실무1,이한종,수09:00-10:15【26110】수10:30-11:45【26110】,3,30,0,오프라인
공과대학,건축학과,전공핵심,ADD3051-44,건축종합설계스튜디오6,강현석,화13:30-14:45【22531】화15:00-16:15【22531】화16:30-17:45【22531】화18:00-19:10【22531】금13:30-14:45【22531】금15:00-16:15【22531】금16:30-17:45【22531】금18:00-19:10【22531】,6,12,0,"국제어수업, 오프라인"
공과대학,건축학과,전공일반,ERC2012-41,인공지능과디지털수학,김현수,금09:00-10:15【22301】금10:30-11:45【22301】,3,81,0,온라인[사전제작]
공과대학,건축학과,전공일반,CAL3020-41,건축공학현장실습1B,심성한,미지정,2,1,0,"오프라인, ABEEK"
공과대학,건축학과,전공일반,CAL3021-41,건축공학현장실습2A,심성한,미지정,3,1,0,"오프라인, ABEEK"
공과대학,건축학과,전공일반,ERC3001-01,글로벌캡스톤디자인,예민희,금15:00-16:15【61413】금16:30-17:45【61413】,3,12,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, *디자인학과/의상학과 선발 학생 대상 직권신청 과목"
공과대학,건축학과,전공일반,ERC3001-41,글로벌캡스톤디자인,정태명,화15:00-16:15【85529】목16:30-17:45【85529】,3,12,0,"오프라인, ABEEK"
공과대학,건축학과,전공일반,ERC3010-41,지식재산창업전략,이인구,화09:00-10:15【21514】화10:30-11:45【21514】,3,37,0,"오프라인, ABEEK"
공과대학,건축학과,전공일반,ERC3012-41,특허아이디어검색과활용,이동근,화15:00-16:15【26509】목16:30-17:45【26509】,3,66,0,"온-오프[오프라인+강의저장], ABEEK"
공과대학,건축학과,실험실습,ADD3028-41,건축설계현장실습2A,,미지정,3,0,0,ABEEK
공과대학,건축학과,실험실습,ADD3029-41,건축설계현장실습2B,,미지정,3,1,0,
공과대학,건축학과,전공핵심,CAL2076-41,공원및오픈스페이스설계,최혜영,수09:00-10:15【61209】수10:30-11:45【61209】,3,6,0,"국제어수업, 오프라인"
공과대학,건축학과,전공일반,CAL3032-41,건축환경계획및실습,송두삼,화18:00-18:50【22402】화19:00-19:50【22402】화20:00-20:50【22402】목18:00-18:50【22402】목19:00-19:50【22402】목20:00-20:50【22402】,3,13,0,"오프라인, ABEEK"
