전공영역1,전공영역2,구분,학수번호-분반,교과목명,교수,시간,학점,담은 인원,정원,비고
소프트웨어대학,컴퓨터공학과,전공일반,SWE2026-41,문제해결,조재민,월16:30-17:45【26310】수15:00-16:15【26310】,3,66,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3021-41,멀티코어컴퓨팅,남범석,월12:00-13:15【26505】수13:30-14:45【26505】,3,50,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3028-41,캡스톤설계프로젝트,구형준,화16:30-17:45【26312】목15:00-16:15【26312】,3,36,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
소프트웨어대학,컴퓨터공학과,실험실습,SWE3033-41,데이터베이스프로젝트,이상원,수18:00-18:50【32255】수19:00-19:50【32255】수20:00-20:50【32255】수21:00-21:45【32255】,2,95,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3053-41,HCI개론,조재민,월09:00-10:15【26311】수10:30-11:45【26311】,3,55,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
소프트웨어대학,컴퓨터공학과,전공일반,SWE3058-41,소프트웨어개발자를위한기술작문및프리젠테이션,우사이먼성일,금15:00-16:15【330110】금16:30-17:45【330110】,3,4,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3059-41,모델링과시뮬레이션,조대호,화10:30-11:45【26305】목09:00-10:15【26305】,3,9,0,"국제어수업, 오프라인"
소프트웨어대학,컴퓨터공학과,전공(대학원),ESW4011-41,AI를활용한소프트웨어보안,구형준,월15:00-16:15【26502】월16:30-17:45【26502】,3,5,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3055-41,ICT스타트업,김민호,금16:00-16:50【26305】,1,18,0,오프라인
소프트웨어대학,컴퓨터공학과,전공(대학원),DES4001-02,융합캡스톤디자인,변혁,화18:00-19:15【61413】화19:30-20:45【61413】,3,8,0,오프라인
소프트웨어대학,컴퓨터공학과,전공일반,ERC3001-01,글로벌캡스톤디자인,예민희,금15:00-16:15【61413】금16:30-17:45【61413】,3,12,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, *디자인학과/의상학과 선발 학생 대상 직권신청 과목"
소프트웨어대학,컴퓨터공학과,전공일반,ERC3001-41,글로벌캡스톤디자인,정태명,화15:00-16:15【85529】목16:30-17:45【85529】,3,12,0,"오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,ERC2008-41,기술경영개론,조근태,금15:00-16:15【26421】금16:30-17:45【26421】,3,61,0,"오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,ERC2008-42,기술경영개론,이지훈,월09:00-10:15【22319】월10:30-11:45【22319】,3,87,0,"온라인[사전제작], ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,ERC2008-43,기술경영개론,이지훈,수09:00-10:15【26223】수10:30-11:45【26223】,3,76,0,"온라인[사전제작], ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,ESM3061-41,데이터마이닝,이종석,화12:00-13:15【미지정】목13:30-14:45【미지정】,3,72,0,"온라인[사전제작], ABEEK, 3,4학년 대상 / 2학년 수강 불가"
소프트웨어대학,컴퓨터공학과,전공일반,ICE2003-42,확률및랜덤프로세스,이제민,월16:30-17:45【22409】수15:00-16:15【22409】,3,54,0,"오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공핵심/전공일반,SWE2015-41,자료구조개론,이준원,월09:00-10:15【330118】수10:30-11:45【330118】,3,65,0,"강의저장수업, 오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공핵심/전공일반,SWE2015-43,자료구조개론,나브라티색서나,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,80,0,"국제어수업, 온라인[사전제작], ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3011-42,인공지능개론,김광수,화15:00-16:15【26506】목16:30-17:45【26506】,3,73,0,"오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,ICE3051-41,자율주행캡스톤디자인,김종혁,금15:00-16:15【22202】금16:30-17:45【22202】,3,22,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 팀티칭강의, 미래형자동차 마이크로디그리 교과목"
소프트웨어대학,컴퓨터공학과,전공일반/전공핵심,SWE2016-42,알고리즘개론,김형식,월10:30-11:45【330110】수09:00-10:15【330110】,3,68,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3052-41,심층신경망개론,이종욱,월10:30-11:45【26312】수09:00-10:15【26312】,3,55,0,오프라인
소프트웨어대학,컴퓨터공학과,전공핵심/전공일반,ICE3037-41,종합설계프로젝트,양영구,화18:00-19:15【22203】화19:30-20:45【85731】,3,41,0,"오프라인, ABEEK, 전자전기공학부 전용반"
소프트웨어대학,컴퓨터공학과,전공핵심/전공일반,ICE3037-45,종합설계프로젝트,이강윤,목09:00-10:15【85731】목10:30-11:45【85731】,3,7,0,"오프라인, ABEEK, 인공지능반도체/반도체인력양성MD 전용반(전자전기공학부 졸업평가대체가능)"
소프트웨어대학,컴퓨터공학과,실험실습,SWE2024-41,시스템프로그래밍실습,이준원,월18:00-18:50【85702】월19:00-19:50【85702】월20:00-20:50【85702】월21:00-21:45【85702】,2,19,0,"오프라인, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,컴퓨터공학과,실험실습,SWE2024-44,시스템프로그래밍실습,이준원,수18:00-18:50【85713】수19:00-19:50【85713】수20:00-20:50【85713】수21:00-21:45【85713】,2,48,0,"오프라인, ABEEK, 복수전공생 및 재학생 전용"
소프트웨어대학,컴퓨터공학과,전공(대학원),ESW4010-41,시스템보안특론,이호준,화16:30-17:45【22110】목15:00-16:15【22110】,3,4,0,"국제어수업, 온-오프[오프라인+강의저장,Real Time Streaming]"
소프트웨어대학,컴퓨터공학과,전공일반,ICE3025-41,데이터통신,최계원,월12:00-13:15【21534】수13:30-14:45【21534】,3,51,0,"오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,ICE3045-41,기계학습개론,박은병,화16:30-17:45【22409】목15:00-16:15【22409】,3,46,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,ICE3050-41,기계학습종합설계,박은병,화09:00-10:15【400112】화10:30-11:45【400112】,3,24,0,오프라인
소프트웨어대학,컴퓨터공학과,실험실습,SWE3032-41,인공지능프로젝트,박호건,목18:00-18:50【85713】목19:00-19:50【85713】목20:00-20:50【85713】목21:00-21:45【85713】,2,59,0,"오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,전공일반,SWE3050-41,기계학습원론,이종욱,월13:30-14:45【26310】수12:00-13:15【26310】,3,57,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,컴퓨터공학과,실험실습,ICE2005-42,논리회로설계실험,국태용,수18:00-18:50【22203】수19:00-19:50【22203】수20:00-20:50【22203】수21:00-21:45【22203】,2,38,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공(대학원),DES4001-01,융합캡스톤디자인,이한승,월18:00-19:15【61413】월19:30-20:45【61413】,3,5,0,오프라인
소프트웨어대학,소프트웨어학과,전공(대학원),SFC4002-41,스마트팩토리캡스톤디자인2,정종필,화18:00-19:15【26310】화19:30-20:45【26310】,3,10,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 채용조건형 전용 과목 [재교육형 수강 불가]"
소프트웨어대학,소프트웨어학과,전공(대학원),SFC7002-41,스마트팩토리융합캡스톤디자인2,정종필,목18:00-19:15【26310】목19:30-20:45【26310】,3,31,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
소프트웨어대학,소프트웨어학과,전공일반,GBA3035-01,Integration of Systems and Business Informatics,김용석,화13:30-14:45【9B218】목12:00-13:15【9B218】,3,47,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
소프트웨어대학,소프트웨어학과,전공일반,ERC3011-41,산학융합캡스톤디자인,이준영,금18:00-19:15【23217】금19:30-20:45【23217】,3,48,0,"강의저장수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,CHS2003-I1,[도전학기] 빅데이터와인공지능을활용한시스템강건설계,이상원,【iCampus 수업】,2,139,0,"중대형온라인강의, [도전학기]"
소프트웨어대학,소프트웨어학과,전공일반,EME3030-41,Computer Aided Engineering,김문기,월10:30-11:45【22312】수09:00-10:15【22312】,3,48,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,실험실습,EME3068-41,스마트카융합종합설계,황성호,수15:00-15:50【22301】수16:00-16:50【22301】수17:00-17:50【22301】수18:00-18:50【22301】수19:00-19:50【22301】수20:00-20:50【22301】,3,29,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,ESM3019-41,생산관리,권대일,월09:00-10:15【26305】월10:30-11:45【26305】,3,70,0,"국제어수업, 온라인[사전제작], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ESM3056-41,CAD/제품정보관리및실습,노상도,화09:00-10:15【26513】화10:30-11:45【26513】,3,34,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ICE3043-41,스마트카공학개론,전재욱,금09:00-10:15【23217】금10:30-11:45【23217】,3,63,0,"오프라인, ABEEK, 팀티칭 강의"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,SWE2015-42,자료구조개론,염익준,화09:00-10:15【330110】목10:30-11:45【330110】,3,157,0,"강의저장수업, 온라인[사전제작], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3011-41,인공지능개론,박진영,월12:00-13:15【26310】수13:30-14:45【26310】,3,67,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3011-43,인공지능개론,고영중,금09:00-10:15【400102】금10:30-11:45【400102】,3,54,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공(대학원),ECE4249-41,컴퓨터비전,이준호,수12:00-13:15【85777】수13:30-14:45【85777】,3,5,0,오프라인
소프트웨어대학,소프트웨어학과,전공일반/전공핵심,EEE2008-41,신호및시스템,김종혁,월09:00-10:15【21534】수10:30-11:45【21534】,3,55,0,"온-오프[오프라인+Real Time Streaming], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,EEE3049-41,컴퓨터네트워크개론,신지태,화15:00-16:15【21534】목16:30-17:45【21534】,3,18,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,EME2009-41,동역학,이상원,화09:00-10:15【22319】목10:30-11:45【22319】,3,100,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,EME3022-41,계측공학,석지원,화16:30-17:45【22301】목15:00-16:15【22301】,3,52,0,"강의저장수업 + 국제어, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,EME3025-41,제어공학,김종현,월09:00-10:15【22312】수10:30-11:45【22312】,3,45,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ICE3001-41,마이크로프로세서,마난무함마드,화12:00-13:15【22410】목13:30-14:45【22410】,3,28,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반/전공핵심,SWE2001-41,시스템프로그램,이호준,화12:00-13:15【26310】목13:30-14:45【26310】,3,32,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반/전공핵심,SWE2001-42,시스템프로그램,엄영익,화15:00-16:15【26312】목16:30-17:45【26312】,3,80,0,"온라인[사전제작], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반/전공핵심,SWE2016-43,알고리즘개론,조대호,화13:30-14:45【26311】목12:00-13:15【26311】,3,91,0,"국제어수업, 온라인[사전제작], ABEEK, 복수전공생 및 재학생 전용"
소프트웨어대학,소프트웨어학과,전공일반,COV3002-01,유비쿼터스사회와소통능력,이윤경,금09:00-10:15【33301】금10:30-11:45【33301】,3,54,0,오프라인
소프트웨어대학,소프트웨어학과,전공핵심,SWE3006-41,프로그래밍언어,한환수,화15:00-16:15【26310】목16:30-17:45【26310】,3,59,0,"국제어수업, 온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3006-42,프로그래밍언어,황성재,월12:00-13:15【26223】수13:30-14:45【26223】,3,73,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3008-41,컴퓨터그래픽스개론,이성길,월16:30-17:45【26312】수15:00-16:15【26312】,3,53,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3022-41,컴퓨터네트웍개론,정재훈,화13:30-14:45【26312】목12:00-13:15【26312】,3,27,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3022-42,컴퓨터네트웍개론,염익준,화13:30-14:45【26310】목12:00-13:15【26310】,3,66,0,"오프라인, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3022-43,컴퓨터네트웍개론,최형기,월16:30-17:45【51155】수15:00-16:15【51155】,3,94,0,"온-오프[오프라인+강의저장], ABEEK, 복수전공생 및 재학생 전용"
소프트웨어대학,소프트웨어학과,전공일반,SWE3025-41,정보보호개론,최형기,월13:30-14:45【26312】수12:00-13:15【26312】,3,43,0,"온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3051-41,컴퓨터비전개론,허재필,금12:00-13:15【330110】금13:30-14:45【330110】,3,75,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,DES3037-01,통합적디자인,신수현,목15:00-16:15【61219】목16:30-17:45【61219】,3,11,0,"오프라인, 시각디자인전공"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3004-01,운영체제,엄영익,수15:00-16:15【33527】수16:30-17:45【33527】,3,14,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, 컴교,SW대학 수강제한 (융합SW연계전공생만 수강가능)"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,ICE3037-42,종합설계프로젝트,조준동,수18:00-19:15【51356】수19:30-20:45【51356】,3,52,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK, 전자전기공학부 전용반"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,ICE3037-43,종합설계프로젝트,타메르,화16:30-17:45【26305】목15:00-16:15【26305】,3,22,0,"국제어수업, 온-오프[오프라인+강의저장], ABEEK, 소프트웨어학과 전용반"
소프트웨어대학,소프트웨어학과,실험실습,SWE2021-41,오픈소스소프트웨어실습,조재민,화18:00-18:50【85718】화19:00-19:50【85718】화20:00-20:50【85718】화21:00-21:45【85718】,2,102,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,실험실습,SWE2023-42,JAVA프로그래밍실습,타메르,목18:00-18:50【85712】목19:00-19:50【85712】목20:00-20:50【85712】목21:00-21:45【85712】,2,66,0,"국제어수업, 온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,소프트웨어학과,실험실습,SWE2024-42,시스템프로그래밍실습,우홍욱,월18:00-18:50【85712】월19:00-19:50【85712】월20:00-20:50【85712】월21:00-21:45【85712】,2,52,0,"오프라인, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,소프트웨어학과,실험실습,SWE2024-43,시스템프로그래밍실습,정진규,월18:00-18:50【85718】월19:00-19:50【85718】월20:00-20:50【85718】월21:00-21:45【85718】,2,18,0,"오프라인, ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3002-41,소프트웨어공학개론,이은석,금15:00-16:15【85713】금16:30-17:45【85713】,3,61,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK, 플립러닝(Flipped Learning)"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3002-42,소프트웨어공학개론,차수영,월10:30-11:45【26310】수09:00-10:15【26310】,3,73,0,"국제어수업, 온-오프[오프라인+강의저장,Real Time Streaming], ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3003-41,데이터베이스개론,남범석,화16:30-17:45【85712】목15:00-16:15【85712】,3,74,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3004-41,운영체제,엄영익,월09:00-10:15【26312】수10:30-11:45【26312】,3,87,0,"온라인[사전제작], ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3004-42,운영체제,서의성,화12:00-13:15【26312】목13:30-14:45【26312】,3,54,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3005-41,컴퓨터구조개론,조형민,월13:30-14:45【23219】수12:00-13:15【23219】,3,131,0,"강의저장수업 + 국제어, 오프라인, ABEEK, 복수전공생 및 재학생 전용 대단위수업(150명)"
소프트웨어대학,소프트웨어학과,전공핵심,SWE3005-42,컴퓨터구조개론,신동군,월09:00-10:15【330110】수10:30-11:45【330110】,3,70,0,"온라인[사전제작], ABEEK, 소프트웨어/컴퓨터공학과 반제(복전생 제외)"
소프트웨어대학,소프트웨어학과,실험실습,SWE3048-41,웹프로그래밍실습,타메르,화18:00-18:50【85702】화19:00-19:50【85702】화20:00-20:50【85702】화21:00-21:45【85702】,2,80,0,"국제어수업, 온-오프[오프라인+강의저장], ABEEK, 노트북 필요"
소프트웨어대학,소프트웨어학과,실험실습,SWE3048-42,웹프로그래밍실습,염익준,화18:00-18:50【85712】화19:00-19:50【85712】화20:00-20:50【85712】화21:00-21:45【85712】,2,65,0,"오프라인, ABEEK, 노트북 필요"
소프트웨어대학,소프트웨어학과,실험실습,SWE3048-43,웹프로그래밍실습,타메르,수18:00-18:50【85613】수19:00-19:50【85613】수20:00-20:50【85613】수21:00-21:45【85613】,2,82,0,"국제어수업, 온-오프[오프라인+강의저장], ABEEK, 노트북 필요"
소프트웨어대학,소프트웨어학과,실험실습,SWE3048-44,웹프로그래밍실습,황성재,수18:00-18:50【85712】수19:00-19:50【85712】수20:00-20:50【85712】수21:00-21:45【85712】,2,69,0,"국제어수업, 온-오프[오프라인+강의저장,Real Time Streaming], ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,CSE3036-41,컴퓨터공학세미나,정재훈,월15:00-15:50【330110】수17:00-17:50【330110】,1,65,0,"국제어수업, 온라인[사전제작], ABEEK, 실제수업시간: 수요일 17:00~17:50, 월요일 수업 없음"
소프트웨어대학,소프트웨어학과,전공일반,EEE3011-41,디지털신호처리,전병우,화12:00-13:15【22211】목13:30-14:45【22211】,3,28,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,EEE3032-42,통신시스템,김동인,화12:00-13:15【21534】목13:30-14:45【21534】,3,7,0,"강의저장수업 + 국제어, 온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,소프트웨어학과,전공(대학원),ESW4001-41,가상현실론,이성길,수12:00-13:15【26305】수13:30-14:45【26305】,3,10,0,"오프라인, ※ 학부생: 7학기 이상부터 수강 가능(학석사공통과목)"
소프트웨어대학,소프트웨어학과,전공(대학원),ESW4007-41,컴파일러와언어원론,한환수,화16:30-17:45【85529】목15:00-16:15【85529】,3,0,0,"국제어수업, 온-오프[오프라인+강의저장], ※ 학부생: 7학기 이상부터 수강 가능(학석사공통과목)"
소프트웨어대학,소프트웨어학과,전공(대학원),ESW4017-41,디지털헬스케어보안세미나,정재훈,목17:00-17:50【85777】,1,5,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,ICE2001-41,논리회로,박종구,월12:00-13:15【23217】수13:30-14:45【23217】,3,58,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,ICE2001-42,논리회로,박형원,화09:00-10:15【22410】목10:30-11:45【22410】,3,59,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,ICE2001-43,논리회로,민형복,화12:00-13:15【22110】목13:30-14:45【22110】,3,28,0,"온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,소프트웨어학과,실험실습,ICE2005-41,논리회로설계실험,전일용,월18:00-18:50【22203】월19:00-19:50【22203】월20:00-20:50【22207】토09:00-09:50【22207】,2,51,0,"오프라인, ABEEK, 토요일수업 출결: i-Campus 수업으로 대체"
소프트웨어대학,소프트웨어학과,전공일반,ICE3014-41,멀티미디어공학,전병우,월13:30-14:45【22211】수12:00-13:15【22211】,3,24,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ICE3024-41,디지털시스템,김종태,금15:00-16:15【22211】금16:30-17:45【22211】,3,60,0,"온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,소프트웨어학과,실험실습,ICE3029-41,마이크로프로세서실험,마난무함마드,금18:00-18:50【22202】금19:00-19:50【22202】금20:00-20:50【22202】금21:00-21:45【22202】,2,32,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE2003-41,오토마타,김응모,월12:00-13:15【26312】수13:30-14:45【26312】,3,79,0,"온-오프[오프라인+강의저장], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE2017-41,산학협력프로젝트1,이주식,수17:00-17:50【26312】,1,16,0,온-오프[오프라인+Real Time Streaming]
소프트웨어대학,소프트웨어학과,전공일반,SWE2018-41,산학협력프로젝트2,전윤호,수17:00-17:50【26508】,1,30,0,오프라인
소프트웨어대학,소프트웨어학과,전공일반,SWE2020-41,컴퓨터개론,우홍욱,목13:00-13:50【85712】목14:00-14:50【85712】,2,79,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE2025-41,산학협력프로젝트3,황영숙,수17:00-17:50【400625】,1,22,0,온-오프[오프라인+Real Time Streaming]
소프트웨어대학,소프트웨어학과,전공일반,SWE2026-41,문제해결,조재민,월16:30-17:45【26310】수15:00-16:15【26310】,3,66,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3021-41,멀티코어컴퓨팅,남범석,월12:00-13:15【26505】수13:30-14:45【26505】,3,50,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3028-41,캡스톤설계프로젝트,구형준,화16:30-17:45【26312】목15:00-16:15【26312】,3,36,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
소프트웨어대학,소프트웨어학과,실험실습,SWE3033-41,데이터베이스프로젝트,이상원,수18:00-18:50【32255】수19:00-19:50【32255】수20:00-20:50【32255】수21:00-21:45【32255】,2,95,0,"국제어수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3053-41,HCI개론,조재민,월09:00-10:15【26311】수10:30-11:45【26311】,3,55,0,글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming
소프트웨어대학,소프트웨어학과,전공일반,SWE3058-41,소프트웨어개발자를위한기술작문및프리젠테이션,우사이먼성일,금15:00-16:15【330110】금16:30-17:45【330110】,3,4,0,"국제어수업, 글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming"
소프트웨어대학,소프트웨어학과,전공일반,SWE3059-41,모델링과시뮬레이션,조대호,화10:30-11:45【26305】목09:00-10:15【26305】,3,9,0,"국제어수업, 오프라인"
소프트웨어대학,소프트웨어학과,전공일반,DES2031-02,크리에이티브디자인,정지숙,수15:00-16:15【61217】수16:30-17:45【61217】,3,13,0,"오프라인, 써피스디자인전공"
소프트웨어대학,소프트웨어학과,전공(대학원),ESW4011-41,AI를활용한소프트웨어보안,구형준,월15:00-16:15【26502】월16:30-17:45【26502】,3,5,0,"온-오프[오프라인+강의저장,Real Time Streaming]"
소프트웨어대학,소프트웨어학과,전공일반,SWE3055-41,ICT스타트업,김민호,금16:00-16:50【26305】,1,18,0,오프라인
소프트웨어대학,소프트웨어학과,전공(대학원),DES4001-02,융합캡스톤디자인,변혁,화18:00-19:15【61413】화19:30-20:45【61413】,3,8,0,오프라인
소프트웨어대학,소프트웨어학과,전공일반,ERC3001-01,글로벌캡스톤디자인,예민희,금15:00-16:15【61413】금16:30-17:45【61413】,3,12,0,"글로벌-혁신[온라인사전강의 + 오프라인 또는 온라인 Real Time Streaming, *디자인학과/의상학과 선발 학생 대상 직권신청 과목"
소프트웨어대학,소프트웨어학과,전공일반,ERC3001-41,글로벌캡스톤디자인,정태명,화15:00-16:15【85529】목16:30-17:45【85529】,3,12,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ERC2008-41,기술경영개론,조근태,금15:00-16:15【26421】금16:30-17:45【26421】,3,61,0,"오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ERC2008-42,기술경영개론,이지훈,월09:00-10:15【22319】월10:30-11:45【22319】,3,87,0,"온라인[사전제작], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ERC2008-43,기술경영개론,이지훈,수09:00-10:15【26223】수10:30-11:45【26223】,3,76,0,"온라인[사전제작], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,ESM3061-41,데이터마이닝,이종석,화12:00-13:15【미지정】목13:30-14:45【미지정】,3,72,0,"온라인[사전제작], ABEEK, 3,4학년 대상 / 2학년 수강 불가"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,SWE2015-41,자료구조개론,이준원,월09:00-10:15【330118】수10:30-11:45【330118】,3,65,0,"강의저장수업, 오프라인, ABEEK"
소프트웨어대학,소프트웨어학과,전공핵심/전공일반,SWE2015-43,자료구조개론,나브라티색서나,수09:00-10:15【미지정】수10:30-11:45【미지정】,3,80,0,"국제어수업, 온라인[사전제작], ABEEK"
소프트웨어대학,소프트웨어학과,전공일반,SWE3011-42,인공지능개론,김광수,화15:00-16:15【26506】목16:30-17:45【26506】,3,73,0,"오프라인, ABEEK"
